ID	Zipcode	City	GSID	School Name	Grade Range	School Type	Grade Level	Alternative/Special	School Ratings	Median List Price	Median Sale Price	Median Single Family Home Value	Median 2-Bedroom Home Value	Median 3-Bedroom Home Value	Median 4-Bedroom Home Value	Median Condo Value	Median List Price Per Sq Ft	For Sale Link	Quality Score	Appreciation Score
429	94704	Berkeley	30880	Berkeley Special Education Preschool	K-2	public	Elementary	Yes	None	425000	0	1024300	624500	914100	1081700	574900	571	http://www.zillow.com/berkeley-ca-94704/	69.818005	0
430	94704	Berkeley	12572	Berkeley Technology Academy	10-12	public	High	No	None	425000	0	1024300	624500	914100	1081700	574900	571	http://www.zillow.com/berkeley-ca-94704/	69.818005	0
431	94704	Berkeley	25	Berkeley High School	9-12	public	High	No	6	425000	0	1024300	624500	914100	1081700	574900	571	http://www.zillow.com/berkeley-ca-94704/	69.818005	0
432	94708	Berkeley	589	Kensington Elementary School	K-6	public	Elementary	No	10	0	1205000	1091000	906700	1051800	1317300	0	621	http://www.zillow.com/kensington-ca-94708/	74.79932	28.52169246
433	94708	Berkeley	27	Cragmont Elementary School	K-5	public	Elementary	No	8	0	1205000	1091000	906700	1051800	1317300	0	621	http://www.zillow.com/kensington-ca-94708/	74.79932	28.52169246
434	94709	Berkeley	39	Berkeley Arts Magnet at Whittier School	K-5	public	Elementary	No	8	575000	0	1072700	699000	975100	1200200	571300	581	http://www.zillow.com/berkeley-ca-94709/	64.181362	0
435	94804	Richmond	569	Coronado Elementary School	K-6	public	Elementary	No	4	0	345200	329000	311300	350100	367000	0	306	http://www.zillow.com/richmond-ca-94804/	52.322218	3.385747512
436	94804	Richmond	588	Kennedy High School	9-12	public	High	No	2	0	345200	329000	311300	350100	367000	0	306	http://www.zillow.com/richmond-ca-94804/	52.322218	3.385747512
437	94804	Richmond	607	Richmond High School	9-12	public	High	No	2	0	345200	329000	311300	350100	367000	0	306	http://www.zillow.com/richmond-ca-94804/	52.322218	3.385747512
438	94804	Richmond	579	Ford Elementary School	K-6	public	Elementary	No	2	0	345200	329000	311300	350100	367000	0	306	http://www.zillow.com/richmond-ca-94804/	52.322218	3.385747512
439	94804	Richmond	599	Nystrom Elementary School	K-6	public	Elementary	No	1	0	345200	329000	311300	350100	367000	0	306	http://www.zillow.com/richmond-ca-94804/	52.322218	3.385747512
440	94804	Richmond	613	Stege Elementary School	K-6	public	Elementary	No	1	0	345200	329000	311300	350100	367000	0	306	http://www.zillow.com/richmond-ca-94804/	52.322218	3.385747512
441	94805	Richmond	595	Mira Vista Elementary School	K-8	public	Elementary, Middle	No	4	0	353800	413100	337300	444100	517400	0	326	http://www.zillow.com/richmond-ca-94805/	72.214618	15.10041583
442	94805	Richmond	12505	Lovonya Dejean Middle School	7-8	public	Middle	No	2	0	353800	413100	337300	444100	517400	0	326	http://www.zillow.com/richmond-ca-94805/	72.214618	15.10041583
443	94901	San Rafael	3487	Madrone High Continuation School	9-12	public	High	No	None	0	777400	1031600	653900	899300	1219200	0	512	http://www.zillow.com/san-rafael-ca-94901/	3.608377	15.88735138
444	94901	San Rafael	25217	Short Elementary School	PK-1	public	Elementary	No	None	0	777400	1031600	653900	899300	1219200	0	512	http://www.zillow.com/san-rafael-ca-94901/	3.608377	15.88735138
445	94901	San Rafael	3486	Sun Valley Elementary School	K-5	public	Elementary	No	10	0	777400	1031600	653900	899300	1219200	0	512	http://www.zillow.com/san-rafael-ca-94901/	3.608377	15.88735138
446	94901	San Rafael	3481	James B. Davidson Middle School	6-8	public	Middle	No	7	0	777400	1031600	653900	899300	1219200	0	512	http://www.zillow.com/san-rafael-ca-94901/	3.608377	15.88735138
447	94901	San Rafael	3480	Coleman Elementary School	K-5	public	Elementary	No	7	0	777400	1031600	653900	899300	1219200	0	512	http://www.zillow.com/san-rafael-ca-94901/	3.608377	15.88735138
448	94901	San Rafael	3488	San Rafael High School	9-12	public	High	No	6	0	777400	1031600	653900	899300	1219200	0	512	http://www.zillow.com/san-rafael-ca-94901/	3.608377	15.88735138
449	94901	San Rafael	3484	Laurel Dell Elementary School	K-5	public	Elementary	No	6	0	777400	1031600	653900	899300	1219200	0	512	http://www.zillow.com/san-rafael-ca-94901/	3.608377	15.88735138
450	94901	San Rafael	3479	Bahia Vista Elementary School	K-5	public	Elementary	No	3	0	777400	1031600	653900	899300	1219200	0	512	http://www.zillow.com/san-rafael-ca-94901/	3.608377	15.88735138
451	94901	San Rafael	3485	San Pedro Elementary School	K-5	public	Elementary	No	3	0	777400	1031600	653900	899300	1219200	0	512	http://www.zillow.com/san-rafael-ca-94901/	3.608377	15.88735138
452	94923	Bodega Bay	3473	Bodega Bay Elementary School	K-5	public	Elementary	No	None	0	0	732000	657100	827800	0	0	430	http://www.zillow.com/bodega-bay-ca-94923/	52.02922	62.09498888
453	94931	Cotati	7019	Thomas Page Academy	K-8	public	Elementary, Middle	No	4	0	288000	479300	0	442100	508000	269900	295	http://www.zillow.com/petaluma-ca-94931/	64.40029	22.52005516
454	94939	Larkspur	10987	Tamiscal High (Alternative) School	9-12	public	High	Yes	None	0	1385000	1505500	911400	1436000	1918300	518500	745	http://www.zillow.com/larkspur-ca-94939/	75.095154	61.30841476
455	94939	Larkspur	10988	San Andreas High (Continuation) School	10-12	public	High	No	None	0	1385000	1505500	911400	1436000	1918300	518500	745	http://www.zillow.com/larkspur-ca-94939/	75.095154	61.30841476
456	94939	Larkspur	30983	Tamalpais Adult/Community Education	K-2	public	Elementary	No	None	0	1385000	1505500	911400	1436000	1918300	518500	745	http://www.zillow.com/larkspur-ca-94939/	75.095154	61.30841476
457	94939	Larkspur	3490	Redwood High School	9-12	public	High	No	10	0	1385000	1505500	911400	1436000	1918300	518500	745	http://www.zillow.com/larkspur-ca-94939/	75.095154	61.30841476
458	94939	Larkspur	3439	Hall Middle School	5-8	public	Middle	No	9	0	1385000	1505500	911400	1436000	1918300	518500	745	http://www.zillow.com/larkspur-ca-94939/	75.095154	61.30841476
459	94954	Petaluma	7078	Sonoma Mountain High (Continuation) School	9-12	public	High	No	None	0	535000	533300	425100	478200	564200	439600	318	http://www.zillow.com/petaluma-ca-94954/	28.742856	8.420454361
460	94954	Petaluma	7132	Corona Creek Elementary School	K-6	public	Elementary	No	10	0	535000	533300	425100	478200	564200	439600	318	http://www.zillow.com/petaluma-ca-94954/	28.742856	8.420454361
461	94954	Petaluma	7133	Meadow Elementary School	K-6	public	Elementary	No	9	0	535000	533300	425100	478200	564200	439600	318	http://www.zillow.com/petaluma-ca-94954/	28.742856	8.420454361
462	94954	Petaluma	7074	Kenilworth Junior High School	7-8	public	Middle	No	8	0	535000	533300	425100	478200	564200	439600	318	http://www.zillow.com/petaluma-ca-94954/	28.742856	8.420454361
463	94954	Petaluma	7073	Casa Grande High School	9-12	public	High	No	8	0	535000	533300	425100	478200	564200	439600	318	http://www.zillow.com/petaluma-ca-94954/	28.742856	8.420454361
464	94954	Petaluma	7062	Mcdowell Elementary School	K-6	public	Elementary	No	5	0	535000	533300	425100	478200	564200	439600	318	http://www.zillow.com/petaluma-ca-94954/	28.742856	8.420454361
465	94954	Petaluma	7056	La Tercera Elementary School	K-6	public	Elementary	No	4	0	535000	533300	425100	478200	564200	439600	318	http://www.zillow.com/petaluma-ca-94954/	28.742856	8.420454361
466	94957	Ross	3466	Ross Elementary School	K-8	public	Elementary, Middle	No	10	0	0	2509500	0	1965100	2627600	0	912	http://www.zillow.com/ross-ca-94957/	50.165887	0
467	94960	San Anselmo	25698	Hidden Valley Elementary	K-5	public	Elementary	No	None	0	1135300	1046200	779700	1006900	1342000	0	582	http://www.zillow.com/san-anselmo-ca-94960/	40.957057	25.35081838
468	94960	San Anselmo	30824	Brookside Upper	K-5	public	Elementary	No	None	0	1135300	1046200	779700	1006900	1342000	0	582	http://www.zillow.com/san-anselmo-ca-94960/	40.957057	25.35081838
469	94960	San Anselmo	3467	Brookside Elementary School	K-5	public	Elementary	No	10	0	1135300	1046200	779700	1006900	1342000	0	582	http://www.zillow.com/san-anselmo-ca-94960/	40.957057	25.35081838
470	94960	San Anselmo	3469	Wade Thomas Elementary School	K-5	public	Elementary	No	10	0	1135300	1046200	779700	1006900	1342000	0	582	http://www.zillow.com/san-anselmo-ca-94960/	40.957057	25.35081838
471	94960	San Anselmo	3491	Sir Francis Drake High School	9-12	public	High	No	9	0	1135300	1046200	779700	1006900	1342000	0	582	http://www.zillow.com/san-anselmo-ca-94960/	40.957057	25.35081838
472	95005	Ben Lomond	25247	Slvusd Home And Hospital	K-12	public	Elementary, Middle, High	No	None	0	605000	526500	450100	590700	658800	0	373	http://www.zillow.com/ben-lomond-ca-95005/	67.150168	32.83876902
473	95008	Campbell	5427	Westmont High School	9-12	public	High	No	7	0	935300	1043600	665600	982700	1124200	651700	621	http://www.zillow.com/campbell-ca-95008/	8.384825	20.35433334
474	95008	Campbell	5411	Campbell Middle School	5-8	public	Middle	No	4	0	935300	1043600	665600	982700	1124200	651700	621	http://www.zillow.com/campbell-ca-95008/	8.384825	20.35433334
475	95010	Capitola	31087	Opal Cliffs	PK-5	public	Elementary	No	None	0	406000	805200	505900	805200	958500	408400	535	http://www.zillow.com/capitola-ca-95010/	75.781227	60.57632706
476	95010	Capitola	5782	New Brighton Middle School	6-8	public	Middle	No	8	0	406000	805200	505900	805200	958500	408400	535	http://www.zillow.com/capitola-ca-95010/	75.781227	60.57632706
477	95018	Felton	5776	San Lorenzo Valley Elementary School	K-5	public	Elementary	No	8	0	600000	489100	458500	574100	643200	0	400	http://www.zillow.com/felton-ca-95018/	68.835228	31.07342744
478	95018	Felton	5779	San Lorenzo Valley Middle School	6-8	public	Middle	No	7	0	600000	489100	458500	574100	643200	0	400	http://www.zillow.com/felton-ca-95018/	68.835228	31.07342744
479	95018	Felton	5778	San Lorenzo Valley High School	9-12	public	High	No	7	0	600000	489100	458500	574100	643200	0	400	http://www.zillow.com/felton-ca-95018/	68.835228	31.07342744
480	95019	Freedom	5738	Freedom Elementary School	K-5	public	Elementary	No	5	258700	0	0	0	0	0	0	0	http://www.zillow.com/freedom-ca-95019/	75.815664	0
481	95020	Gilroy	15011	Santa Clara County Rop-South School	10-12	public	High	No	None	0	620600	631600	443000	563000	655300	388900	339	http://www.zillow.com/gilroy-ca-95020/	47.319104	9.812613739
482	95020	Gilroy	5510	Mt. Madonna High School	9-12	public	High	No	None	0	620600	631600	443000	563000	655300	388900	339	http://www.zillow.com/gilroy-ca-95020/	47.319104	9.812613739
483	95020	Gilroy	17634	Dr. T. J. Owens Gilroy Early College Academy	9-12	public	High	No	10	0	620600	631600	443000	563000	655300	388900	339	http://www.zillow.com/gilroy-ca-95020/	47.319104	9.812613739
484	95020	Gilroy	5501	Luigi Aprea Elementary School	K-5	public	Elementary	No	8	0	620600	631600	443000	563000	655300	388900	339	http://www.zillow.com/gilroy-ca-95020/	47.319104	9.812613739
485	95020	Gilroy	5509	Las Animas Elementary School	K-5	public	Elementary	No	8	0	620600	631600	443000	563000	655300	388900	339	http://www.zillow.com/gilroy-ca-95020/	47.319104	9.812613739
486	95020	Gilroy	25000	Christopher High School	10-12 & ungraded	public	High	No	7	0	620600	631600	443000	563000	655300	388900	339	http://www.zillow.com/gilroy-ca-95020/	47.319104	9.812613739
487	95020	Gilroy	12522	Solorsano Middle School	6-8	public	Middle	No	7	0	620600	631600	443000	563000	655300	388900	339	http://www.zillow.com/gilroy-ca-95020/	47.319104	9.812613739
488	95020	Gilroy	5508	Rod Kelley Elementary School	K-5	public	Elementary	No	7	0	620600	631600	443000	563000	655300	388900	339	http://www.zillow.com/gilroy-ca-95020/	47.319104	9.812613739
489	95020	Gilroy	5502	Brownell Middle School	6-8	public	Middle	No	6	0	620600	631600	443000	563000	655300	388900	339	http://www.zillow.com/gilroy-ca-95020/	47.319104	9.812613739
490	95020	Gilroy	5512	South Valley Middle School	6-8	public	Middle	No	5	0	620600	631600	443000	563000	655300	388900	339	http://www.zillow.com/gilroy-ca-95020/	47.319104	9.812613739
491	95020	Gilroy	5505	Gilroy High School	9-12	public	High	No	5	0	620600	631600	443000	563000	655300	388900	339	http://www.zillow.com/gilroy-ca-95020/	47.319104	9.812613739
492	95020	Gilroy	5503	El Roble Elementary School	K-5	public	Elementary	No	5	0	620600	631600	443000	563000	655300	388900	339	http://www.zillow.com/gilroy-ca-95020/	47.319104	9.812613739
493	95020	Gilroy	5511	Rucker Elementary School	K-5	public	Elementary	No	5	0	620600	631600	443000	563000	655300	388900	339	http://www.zillow.com/gilroy-ca-95020/	47.319104	9.812613739
494	95020	Gilroy	11865	Antonio Del Buono Elementary School	K-5	public	Elementary	No	4	0	620600	631600	443000	563000	655300	388900	339	http://www.zillow.com/gilroy-ca-95020/	47.319104	9.812613739
495	95020	Gilroy	5506	Glen View Elementary School	K-5	public	Elementary	No	4	0	620600	631600	443000	563000	655300	388900	339	http://www.zillow.com/gilroy-ca-95020/	47.319104	9.812613739
496	95020	Gilroy	5504	Eliot Elementary School	K-5	public	Elementary	No	3	0	620600	631600	443000	563000	655300	388900	339	http://www.zillow.com/gilroy-ca-95020/	47.319104	9.812613739
497	95023	Hollister	11077	San Benito County Opportunity School	7-9	public	Middle	No	None	0	439000	426500	349300	399400	471400	302100	242	http://www.zillow.com/hollister-ca-95023/	47.599371	4.807273529
498	95023	Hollister	4942	San Andreas Continuation High School	9-12	public	High	No	None	0	439000	426500	349300	399400	471400	302100	242	http://www.zillow.com/hollister-ca-95023/	47.599371	4.807273529
499	95023	Hollister	4930	Cienega Elementary School	K-8	public	Elementary, Middle	No	None	0	439000	426500	349300	399400	471400	302100	242	http://www.zillow.com/hollister-ca-95023/	47.599371	4.807273529
500	95023	Hollister	25380	Accelerated Achievement Academy	4-8	public	Elementary, Middle	No	9	0	439000	426500	349300	399400	471400	302100	242	http://www.zillow.com/hollister-ca-95023/	47.599371	4.807273529
501	95023	Hollister	4944	Southside Elementary School	K-8	public	Elementary, Middle	No	9	0	439000	426500	349300	399400	471400	302100	242	http://www.zillow.com/hollister-ca-95023/	47.599371	4.807273529
502	95023	Hollister	4940	Spring Grove Elementary School	K-8	public	Elementary, Middle	No	7	0	439000	426500	349300	399400	471400	302100	242	http://www.zillow.com/hollister-ca-95023/	47.599371	4.807273529
503	95023	Hollister	4943	San Benito High School	9-12	public	High	No	6	0	439000	426500	349300	399400	471400	302100	242	http://www.zillow.com/hollister-ca-95023/	47.599371	4.807273529
504	95023	Hollister	17704	Hollister Dual Language Academy	K-6	public	Elementary	No	6	0	439000	426500	349300	399400	471400	302100	242	http://www.zillow.com/hollister-ca-95023/	47.599371	4.807273529
505	95023	Hollister	4936	Maze Middle School	7-8	public	Middle	No	5	0	439000	426500	349300	399400	471400	302100	242	http://www.zillow.com/hollister-ca-95023/	47.599371	4.807273529
506	95023	Hollister	4937	Rancho San Justo School	7-8	public	Middle	No	5	0	439000	426500	349300	399400	471400	302100	242	http://www.zillow.com/hollister-ca-95023/	47.599371	4.807273529
507	95023	Hollister	4932	Cerra Vista Elementary School	K-6	public	Elementary	No	5	0	439000	426500	349300	399400	471400	302100	242	http://www.zillow.com/hollister-ca-95023/	47.599371	4.807273529
508	95023	Hollister	4933	Ladd Lane Elementary School	K-6	public	Elementary	No	5	0	439000	426500	349300	399400	471400	302100	242	http://www.zillow.com/hollister-ca-95023/	47.599371	4.807273529
509	95023	Hollister	4938	Sunnyslope Elementary School	K-6	public	Elementary	No	4	0	439000	426500	349300	399400	471400	302100	242	http://www.zillow.com/hollister-ca-95023/	47.599371	4.807273529
510	95023	Hollister	4934	Gabilan Hills School	K-6	public	Elementary	No	2	0	439000	426500	349300	399400	471400	302100	242	http://www.zillow.com/hollister-ca-95023/	47.599371	4.807273529
511	95023	Hollister	4935	R. O. Hardin Elementary School	K-6	public	Elementary	No	2	0	439000	426500	349300	399400	471400	302100	242	http://www.zillow.com/hollister-ca-95023/	47.599371	4.807273529
512	95023	Hollister	4931	Calaveras Elementary School	K-8	public	Elementary, Middle	No	2	0	439000	426500	349300	399400	471400	302100	242	http://www.zillow.com/hollister-ca-95023/	47.599371	4.807273529
513	95030	Los Gatos	30940	Los Gatos-Saratoga Juhsd Adult Education Program	K-2	public	Elementary	No	None	0	2181300	2301100	1538800	2007400	2532500	1114100	939	http://www.zillow.com/los-gatos-ca-95030/	61.214522	48.46932045
514	95030	Los Gatos	5523	Los Gatos High School	9-12	public	High	No	9	0	2181300	2301100	1538800	2007400	2532500	1114100	939	http://www.zillow.com/los-gatos-ca-95030/	61.214522	48.46932045
515	95030	Los Gatos	5526	Daves Avenue Elementary School	K-5	public	Elementary	No	9	0	2181300	2301100	1538800	2007400	2532500	1114100	939	http://www.zillow.com/los-gatos-ca-95030/	61.214522	48.46932045
516	95030	Los Gatos	5528	Lexington Elementary School	K-5	public	Elementary	No	8	0	2181300	2301100	1538800	2007400	2532500	1114100	939	http://www.zillow.com/los-gatos-ca-95030/	61.214522	48.46932045
517	95032	Los Gatos	5525	Blossom Hill Elementary School	K-5	public	Elementary	No	10	0	1435000	1667800	919700	1337400	1734600	914400	761	http://www.zillow.com/los-gatos-ca-95032/	87.12316	32.30971774
518	95032	Los Gatos	5529	Louise Van Meter Elementary School	K-5	public	Elementary	No	10	0	1435000	1667800	919700	1337400	1734600	914400	761	http://www.zillow.com/los-gatos-ca-95032/	87.12316	32.30971774
519	95032	Los Gatos	5710	Alta Vista Elementary School	K-5	public	Elementary	No	10	0	1435000	1667800	919700	1337400	1734600	914400	761	http://www.zillow.com/los-gatos-ca-95032/	87.12316	32.30971774
520	95032	Los Gatos	5527	Raymond J. Fisher Middle School	6-8	public	Middle	No	9	0	1435000	1667800	919700	1337400	1734600	914400	761	http://www.zillow.com/los-gatos-ca-95032/	87.12316	32.30971774
521	95033	Los Gatos	5530	C. T. English Middle School	6-8	public	Middle	No	10	0	0	946400	755500	988100	1266000	0	577	http://www.zillow.com/santa-clara-county-ca-95033/	53.19764	35.78573378
522	95033	Los Gatos	5522	Lakeside Elementary School	K-5	public	Elementary	No	10	0	0	946400	755500	988100	1266000	0	577	http://www.zillow.com/santa-clara-county-ca-95033/	53.19764	35.78573378
523	95033	Los Gatos	5531	Loma Prieta Elementary School	PK-5	public	Elementary	No	10	0	0	946400	755500	988100	1266000	0	577	http://www.zillow.com/santa-clara-county-ca-95033/	53.19764	35.78573378
524	95037	Morgan Hill	5535	Central High (Continuation) School	10-12	public	High	No	None	0	719000	844800	529500	694500	895400	496700	393	http://www.zillow.com/santa-clara-county-ca-95037/	17.045106	13.89954622
525	95037	Morgan Hill	5542	Nordstrom Elementary School	K-6	public	Elementary	No	9	0	719000	844800	529500	694500	895400	496700	393	http://www.zillow.com/santa-clara-county-ca-95037/	17.045106	13.89954622
526	95037	Morgan Hill	5543	Paradise Valley/Machado Elementary School	K-6	public	Elementary	No	8	0	719000	844800	529500	694500	895400	496700	393	http://www.zillow.com/santa-clara-county-ca-95037/	17.045106	13.89954622
527	95037	Morgan Hill	5533	Lewis H. Britton Middle School	7-8	public	Middle	No	6	0	719000	844800	529500	694500	895400	496700	393	http://www.zillow.com/santa-clara-county-ca-95037/	17.045106	13.89954622
528	95037	Morgan Hill	14312	Ann Sobrato High School	9-12	public	High	No	6	0	719000	844800	529500	694500	895400	496700	393	http://www.zillow.com/santa-clara-county-ca-95037/	17.045106	13.89954622
529	95037	Morgan Hill	5539	Live Oak High School	9-12	public	High	No	6	0	719000	844800	529500	694500	895400	496700	393	http://www.zillow.com/santa-clara-county-ca-95037/	17.045106	13.89954622
530	95037	Morgan Hill	5538	Jackson Academy Of Music And Math (Jamm)	K-8	public	Elementary, Middle	No	6	0	719000	844800	529500	694500	895400	496700	393	http://www.zillow.com/santa-clara-county-ca-95037/	17.045106	13.89954622
531	95037	Morgan Hill	11866	Barrett Elementary School	K-6	public	Elementary	No	5	0	719000	844800	529500	694500	895400	496700	393	http://www.zillow.com/santa-clara-county-ca-95037/	17.045106	13.89954622
532	95037	Morgan Hill	5536	El Toro Elementary School	K-6	public	Elementary	No	4	0	719000	844800	529500	694500	895400	496700	393	http://www.zillow.com/santa-clara-county-ca-95037/	17.045106	13.89954622
533	95037	Morgan Hill	5545	P. A. Walsh Elementary School	PK-6	public	Elementary	No	3	0	719000	844800	529500	694500	895400	496700	393	http://www.zillow.com/santa-clara-county-ca-95037/	17.045106	13.89954622
534	95045	San Juan Bautista	4926	Anzar High School	9-12	public	High	No	6	0	0	510300	0	0	0	0	246	http://www.zillow.com/hollister-ca-95045/	83.424446	0
535	95045	San Juan Bautista	4928	San Juan	K-8	public	Elementary, Middle	No	5	0	0	510300	0	0	0	0	246	http://www.zillow.com/hollister-ca-95045/	83.424446	0
536	95046	San Martin	5544	San Martin/Gwinn Elementary School	K-6	public	Elementary	No	4	0	0	914700	0	846100	1070500	0	464	http://www.zillow.com/san-martin-ca-95046/	51.686146	18.39462979
537	95050	Santa Clara	5630	Buchser Middle School	6-8	public	Middle	No	6	0	765000	873600	697100	861500	1013100	616100	605	http://www.zillow.com/santa-clara-ca-95050/	49.28153	16.59730116
538	95050	Santa Clara	5632	C. W. Haman Elementary School	K-5	public	Elementary	No	6	0	765000	873600	697100	861500	1013100	616100	605	http://www.zillow.com/santa-clara-ca-95050/	49.28153	16.59730116
539	95050	Santa Clara	5643	Scott Lane Elementary School	K-5	public	Elementary	No	3	0	765000	873600	697100	861500	1013100	616100	605	http://www.zillow.com/santa-clara-ca-95050/	49.28153	16.59730116
540	95050	Santa Clara	11158	Wilson Alternative School	K-12	public	Elementary, Middle, High	Yes	2	0	765000	873600	697100	861500	1013100	616100	605	http://www.zillow.com/santa-clara-ca-95050/	49.28153	16.59730116
541	95062	Santa Cruz	11165	Alternative Family Education School	K-12	public	Elementary, Middle, High	Yes	None	0	688000	741900	651200	756300	872300	516600	554	http://www.zillow.com/santa-cruz-ca-95062/	53.981288	16.25041339
542	95062	Santa Cruz	11163	Santa Cruz City Elementary Alternative Education-Monarch School	K-6	public	Elementary	Yes	None	0	688000	741900	651200	756300	872300	516600	554	http://www.zillow.com/santa-cruz-ca-95062/	53.981288	16.25041339
543	95062	Santa Cruz	30974	Sequoia Academy	7-12	public	Middle, High	No	None	0	688000	741900	651200	756300	872300	516600	554	http://www.zillow.com/santa-cruz-ca-95062/	53.981288	16.25041339
544	95062	Santa Cruz	11164	Ark Independent Studies School	9-12	public	High	No	None	0	688000	741900	651200	756300	872300	516600	554	http://www.zillow.com/santa-cruz-ca-95062/	53.981288	16.25041339
545	95062	Santa Cruz	5767	Costanoa Continuation High School	9-12	public	High	No	None	0	688000	741900	651200	756300	872300	516600	554	http://www.zillow.com/santa-cruz-ca-95062/	53.981288	16.25041339
546	95062	Santa Cruz	5766	Harbor High School	9-12	public	High	No	7	0	688000	741900	651200	756300	872300	516600	554	http://www.zillow.com/santa-cruz-ca-95062/	53.981288	16.25041339
547	95062	Santa Cruz	5729	Shoreline Middle School	6-8	public	Middle	No	6	0	688000	741900	651200	756300	872300	516600	554	http://www.zillow.com/santa-cruz-ca-95062/	53.981288	16.25041339
548	95062	Santa Cruz	5758	Branciforte Middle School	6-8	public	Middle	No	5	0	688000	741900	651200	756300	872300	516600	554	http://www.zillow.com/santa-cruz-ca-95062/	53.981288	16.25041339
549	95062	Santa Cruz	5726	Del Mar Elementary School	K-5	public	Elementary	No	5	0	688000	741900	651200	756300	872300	516600	554	http://www.zillow.com/santa-cruz-ca-95062/	53.981288	16.25041339
550	95062	Santa Cruz	5727	Green Acres Elementary School	K-5	public	Elementary	No	5	0	688000	741900	651200	756300	872300	516600	554	http://www.zillow.com/santa-cruz-ca-95062/	53.981288	16.25041339
551	95062	Santa Cruz	5760	Gault Elementary School	K-5	public	Elementary	No	3	0	688000	741900	651200	756300	872300	516600	554	http://www.zillow.com/santa-cruz-ca-95062/	53.981288	16.25041339
552	95062	Santa Cruz	11872	Ocean Alternative Education Center	K-8	public	Elementary, Middle	Yes	2	0	688000	741900	651200	756300	872300	516600	554	http://www.zillow.com/santa-cruz-ca-95062/	53.981288	16.25041339
553	95065	Santa Cruz	5725	Happy Valley Elementary School	K-6	public	Elementary	No	9	0	720000	731000	577800	723500	827000	521500	451	http://www.zillow.com/santa-cruz-ca-95065/	78.361376	38.33530015
554	95065	Santa Cruz	5759	De Laveaga Elementary School	K-5	public	Elementary	No	6	0	720000	731000	577800	723500	827000	521500	451	http://www.zillow.com/santa-cruz-ca-95065/	78.361376	38.33530015
555	95065	Santa Cruz	5783	Santa Cruz Gardens Elementary School	K-5	public	Elementary	No	6	0	720000	731000	577800	723500	827000	521500	451	http://www.zillow.com/santa-cruz-ca-95065/	78.361376	38.33530015
556	95066	Scotts Valley	5771	Scotts Valley Middle School	6-8	public	Middle	No	8	0	691400	777900	489900	725100	937800	491600	399	http://www.zillow.com/scotts-valley-ca-95066/	53.030843	22.29930839
557	95066	Scotts Valley	11166	Scotts Valley High School	9-12	public	High	No	8	0	691400	777900	489900	725100	937800	491600	399	http://www.zillow.com/scotts-valley-ca-95066/	53.030843	22.29930839
558	95066	Scotts Valley	5772	Vine Hill Elementary School	K-5	public	Elementary	No	8	0	691400	777900	489900	725100	937800	491600	399	http://www.zillow.com/scotts-valley-ca-95066/	53.030843	22.29930839
559	95073	Soquel	5730	Mountain Elementary School	K-6	public	Elementary	No	9	0	763000	742100	620500	728700	848300	436400	445	http://www.zillow.com/aptos-ca-95073/	50.727698	40.87284878
560	95073	Soquel	5781	Main Street Elementary School	K-5	public	Elementary	No	7	0	763000	742100	620500	728700	848300	436400	445	http://www.zillow.com/aptos-ca-95073/	50.727698	40.87284878
561	95073	Soquel	5769	Soquel High School	9-12	public	High	No	6	0	763000	742100	620500	728700	848300	436400	445	http://www.zillow.com/aptos-ca-95073/	50.727698	40.87284878
562	95073	Soquel	5784	Soquel Elementary School	K-5	public	Elementary	No	4	0	763000	742100	620500	728700	848300	436400	445	http://www.zillow.com/aptos-ca-95073/	50.727698	40.87284878
563	95075	Tres Pinos	4945	Tres Pinos Elementary School	K-8	public	Elementary, Middle	No	3	560000	0	0	0	0	0	0	0	http://www.zillow.com/tres-pinos-ca-95075/	70.437135	0
564	95110	San Jose	5694	Washington Elementary School	K-5	public	Elementary	No	4	0	532500	586400	532900	632900	667100	497100	488	http://www.zillow.com/san-jose-ca-95110/	56.498478	9.383499383
565	95112	San Jose	11151	Shirakawa (George	K-8	public	Elementary, Middle	No	7	0	593300	629700	574100	643400	783000	555700	468	http://www.zillow.com/san-jose-ca-95112/	0	10.19329573
566	95112	San Jose	5677	Lowell Elementary School	K-5	public	Elementary	No	5	0	593300	629700	574100	643400	783000	555700	468	http://www.zillow.com/san-jose-ca-95112/	0	10.19329573
567	95112	San Jose	5654	Peter Burnett Middle School	6-8	public	Middle	No	3	0	593300	629700	574100	643400	783000	555700	468	http://www.zillow.com/san-jose-ca-95112/	0	10.19329573
568	95112	San Jose	5678	Horace Mann Elementary School	K-5	public	Elementary	No	2	0	593300	629700	574100	643400	783000	555700	468	http://www.zillow.com/san-jose-ca-95112/	0	10.19329573
569	95112	San Jose	5662	Empire Gardens Elementary School	K-5	public	Elementary	No	1	0	593300	629700	574100	643400	783000	555700	468	http://www.zillow.com/san-jose-ca-95112/	0	10.19329573
570	95121	San Jose	11864	James Franklin Smith Elementary School	K-6	public	Elementary	No	10	0	603800	679300	415100	621200	696100	427900	428	http://www.zillow.com/san-jose-ca-95121/	86.422553	9.823818241
571	95121	San Jose	5467	Cadwallader Elementary School	K-6	public	Elementary	No	9	0	603800	679300	415100	621200	696100	427900	428	http://www.zillow.com/san-jose-ca-95121/	86.422553	9.823818241
