16638,Newton,K-7,private,94404
12867,Bentley Upper,9-12,private,94549
24802,Aspire Golden State College Preparatory Academy,6-12,charter,94610
13917,Business And Information Technology High,9-12,public,94605
6643,Nightingale Charter School,K-8,charter,95206
25118,Everest Public High School,9-12,charter,94063
14089,Santa Clara County Juvenile Hall,K-12,public,95131
13514,Kolbe Academy & Trinity Prep,K-12,private,94558
25857,The Child Unique Montessori School,K-5,private,94501
16936,Iron House Elementary School,K-5,public,94561
31680,Latimer Elementary School,PK-5,public,95130
31244,Oro School,7,private,94596
17666,George And Evelyn Stein Continuation School,9-12,public,95376
15855,Faith Christian Learning Center,K-12,private,94561
16690,Shanan Academy,4-12,private,95037
12792,Little Rascals Child Care Center,PK-1,private,94085
5480,Silver Oak Elementary School,K-6,public,95138
5630,Buchser Middle School,6-8,public,95050
6556,Creekside Elementary School,K-6,public,95209
6378,Hoover (Herbert) Middle School,6-8,public,94116
6746,Franklin Middle School,6-8,public,94590
174,James L. Bunker Elementary School,K-6,public,94560
6753,Dan Mini Elementary School,K-5,public,94589
11002,North Monterey County Center For Independent Study,K-12,public,93907
12283,Jordan (June) School For Equity,9-12,public,94112
26494,Marin School of Environmental Leadership,9-12,public,94903
5565,Easterbrook Discovery,K-8,public,95129
9454,Twin Lakes Christian School,K-8,private,95003
24213,Chrysallis Elementary School,K-4,private,95124
12848,Aptos Academy,PK-8,private,95003
15227,Hope Technology School,K-8,private,94303
5705,Fairwood Elementary School,K-5,public,94089
437,John Swett High School,9-12,public,94525
7079,Binkley Elementary Charter School,K-6,charter,95409
6898,La Entrada Middle School,4-8,public,94025
16662,Challenger - Harwood,K-8,private,95124
10864,Ocean View Elementary School,K-5,public,94706
9006,Holden High School,9-12,private,94563
16656,Alternative Private Schooling,1-12,private,95126
17060,Elmhurst Community Prep School,6-8,public,94603
11284,United Christian Schools,K-6,private,95207
16610,School of Champions,1-12,private,95337
5419,Rolling Hills Middle School,5-8,charter,95030
542,Green Valley Elementary School,K-5,public,94526
4945,Tres Pinos Elementary School,K-8,public,95075
74,Joshua Chadbourne Elementary School,K-6,public,94539
30765,Spectrum Center,2-12,private,94605
24205,Chinese Christian Schools?Alameda,K-8,private,94502
16703,West Valley Middle School,5-8,private,95117
9093,St. Justin,K-8,private,95051
5620,Argonaut Elementary School,K-5,public,95070
9146,Ygnacio Valley Christian School,PK-8,private,94521
6672,Merrill F. West High School,9-12,public,95376
25528,Marin Preparatory School,K-5,private,94114
5482,O. B. Whaley Elementary School,K-6,public,95121
27227,The Child Day Schools, Pleasanton,PK-5,private,94566
9109,Most Holy Trinity School,K-8,private,95122
286,Pleasanton Middle School,6-8,public,94566
17689,East Oakland Pride Elementary School,K-5,public,94621
31237,Anova Center For Education, Site 2,K-12,private,94519
76,J. Haley Durham Elementary School,K-6,public,94538
25000,Christopher High School,10-12 & ungraded,public,95020
5554,Thomas Russell Middle School,7-8,public,95035
561,Parkmead Elementary School,K-5,public,94595
5737,Calabasas Elementary School,K-6,public,95076
27143,His Kingdom Academy,K-8,private,95472
26369,Valley International Academy,9-12,private,95008
8708,Berkwood Hedge,K-5,private,94703
13605,Resurrection Elementary School,PK-8,private,94087
573,Dover Elementary School,K-6,public,94806
15327,Tara Redwood School,K-4,private,95073
10430,Bowman International School,K-8,private,94306
24036,Seeds of Truth Academy,2-12,private,94534
5766,Harbor High School,9-12,public,95062
8105,Our Lady Of The Visitacion Elementary School,K-8,private,94134
6658,Wilson Elementary School,K-8,public,95204
8200,Salesian Elementary And Jr. High School,K-8,private,95076
25455,American Canyon High School,9-12,public,94503
15207,Faith Learning Center,K-12,private,94558
5777,Slvusd Charter School,K-12,charter,95018
7035,Harmony Elementary School,K-1,public,95465
17559,Anthony P. Russo Academy,K-2,public,95127
6451,Webster (Daniel) Elementary School,K-5,public,94107
9053,Stockton SDA School,2, 4-8,private,95205
26300,Stockton Educational Center,2-12,private,95206
4927,Aromas,K-8,public,95004
477,Hidden Valley Elementary School,K-5,public,94553
5768,Santa Cruz High School,9-12,public,95060
5515,Georgina P. Blach Junior High School,7-8,public,94024
5376,Linda Vista Elementary School,K-5,public,95127
25621,Downtown College Prep - Alum Rock School,6-9,charter,95122
5536,El Toro Elementary School,K-6,public,95037
24308,Jewish Community High School Of The Bay,9-12,private,94115
5450,Louis E. Stocklmeir Elementary School,K-5,public,94087
8793,Kittredge, Inc.,K-8,private,94121
6349,Chin (John Yehall) Elementary School,K-5,public,94133
5386,William R. Rogers Elementary School,K-5,public,95127
4937,Rancho San Justo School,7-8,public,95023
31238,Antioch Christian Academy,1-11,private,94509
3466,Ross Elementary School,K-8,public,94957
8232,Carondelet High School,9-12,private,94518
16606,New Horizon Academy,1-12,private,95377
8144,Nativity Catholic School K-8,K-8,private,94025
9920,Tower Academy,PK-5,private,95121
6596,French Camp Elementary School,K-8,public,95231
591,Lake Elementary School,K-6,public,94806
9121,French American International School,K-12,private,94102
17379,Our Lady Of Grace,6-8,private,95110
6535,Monticello Elementary School,K-4,public,95377
12236,San Jose Conservation Corps Charter School,K-12,charter,95112
4946,Willow Grove Elementary School,K-8,public,95043
3324,La Joya Elementary School,K-5,public,93906
8161,St. Joseph of The Sacred Heart School,PK-8,private,94027
5593,Herman (Leonard) Intermediate School,5-8,public,95123
8120,St. Ignatius College Preparatory School,9-12,private,94116
5475,Tom Matsumoto Elementary School,K-6,public,95135
6891,Ocean Shore Elementary School,K-8,public,94044
6926,Henry Ford Elementary School,K-5,public,94061
7136,Cali Calmecac Language Academy,K-8,charter,95492
6852,Manuel F. Cunha Intermediate School,6-8,public,94019
8429,St. Anthony Of Padua,K-8,private,95336
8090,Our Lady Of Loretto,K-8,private,94945
446,La Paloma High (Continuation) School,9-12,public,94513
12602,Napa Valley Independent Studies,K-12,public,94558
16603,Holy Trinity,K-12,private,95632
13363,Girls' Middle School,6-8,private,94039
25256,The Academy Of Alameda,6-8,charter,94501
25851,Northstar School,K-8,private,94587
538,Country Club Elementary School,K-5,public,94583
13073,Challenger - Middlefield,K-8,private,94303
13522,Valley Christian Junior High School,6-8,private,95111
13880,Diablo Community Day School,7-12,public,94518
8194,Moreland Notre Dame,K-8,private,95076
11515,Valley Christian Middle School & High School,6-12,private,94568
3491,Sir Francis Drake High School,9-12,public,94960
6396,Longfellow Elementary School,K-5,public,94112
8603,Fremont Christian School,PK-12,private,94536
24980,Valley International Academy - Campbell Community Center,9-12,private,95006
405,Las Lomas High School,9-12,public,94596
13211,Picasso Preschool,PK-1,private,94018
56,Dublin High School,9-12,public,94568
31224,Da Vinci Center For Gifted Children,K-6,private,94501
31593,Coastal Edge Academy,6-8,private,95076
23786,West Wind Academy,4-12,private,94611
24972,Liber Community School,PK-12,private,95032
6447,Visitacion Valley Middle School,6-8,public,94134
7122,Nueva Vista High School,7-12,public,95404
6868,Benjamin Franklin Intermediate School,6-8,public,94015
7075,Petaluma High School,9-12,public,94952
6571,Leroy Nichols Elementary School,K-6,public,95240
5709,Vargas Elementary School,K-5,public,94086
8668,San Francisco Christian School,K-12,private,94112
156,Junction Avenue K-8 School,K-8,public,94551
5697,Willow Glen High School,9-12,public,95125
6636,King Elementary School,K-8,public,95205
6872,Fernando Rivera Intermediate School,6-8,public,94015
12584,Aspire Lionel Wilson College Preparatory Academy,6-12,charter,94603
471,El Monte Elementary School,K-5,public,94518
17634,Dr. T. J. Owens Gilroy Early College Academy,9-12,public,95020
238,Marshall Elementary,K-5,public,94605
5662,Empire Gardens Elementary School,K-5,public,95112
27,Cragmont Elementary School,K-5,public,94708
5727,Green Acres Elementary School,K-5,public,95062
15300,Seneca Family Of Agencies, Olivera School,5-12,private,94520
16640,Walden School,8-12,private,94402
5427,Westmont High School,9-12,public,95008
16870,Envision Academy For Arts & Technology,9-12,charter,94612
5533,Lewis H. Britton Middle School,7-8,public,95037
3442,Edna Maguire Elementary School,K-5,public,94941
7004,Yulupa Elementary School,K-3,public,95405
5587,Davis (Caroline) Intermediate School,7-8,public,95111
16586,Calvary Baptist Academy,1-12,private,94112
5618,Palo Verde Elementary School,K-5,public,94303
3482,Venetia Valley Elementary School,K-8,public,94903
145,Leo R. Croce Elementary School,K-5,public,94551
6923,Clifford Elementary School,K-8,public,94062
13805,Hall District Elementary School,K-5,public,95076
5689,Simonds Elementary School,K-5,public,95120
26338,Beacon School,4-12,private,95124
25882,St. Thomas,3-12,private,94523
16602,Free2bee School,K-12,private,95330
6977,Capuchino High School,9-12,public,94066
24683,Downtown College Prep Alviso School,6-12,public,95002
7051,Montgomery Elementary School,K-8,public,95421
6388,Lakeshore Alternative Elementary School,K-5,public,94132
25383,Bolsa Knolls Middle School,6-8,public,93906
16209,Mulberry Classroom,K-11,private,94903
15112,Valley Montessori School,K-8,private,94551
9289,Harvest Christian School,K-8,private,94954
6542,Claudia Landeen School,K-8,public,95219
12052,Delta Charter School,K-12,charter,95304
3453,Marin Oaks High School,9-12,public,94947
4609,Marengo Ranch Elementary School,K-6,public,95632
26526,SIATech at Treasure Island,n/a,charter,94130
3428,Bolinas-Stinson Elementary School,K-8,public,94924
596,Montalvin Manor Elementary School,K-6,public,94806
6448,West Portal Elementary School,K-5,public,94127
10832,The Renaissance School,PK-8,private,94602
6608,Shasta Elementary School,K-8,public,95336
8914,Walden Center And School,K-6,private,94703
5629,Briarwood Elementary School,K-5,public,95051
5744,T. S. Macquiddy Elementary School,K-5,public,95076
3441,Laguna Elementary School,K-6,public,94952
8592,South Peninsula Hebrew Day School,PK-8,private,94087
15320,Sunset Christian School,PK-3,private,94550
11281,Berean Baptist Christian Academy,PK-12,private,94928
4933,Ladd Lane Elementary School,K-6,public,95023
12758,Julia Morgan School For Girls,6-8,private,94613
5570,Ida Jew Academies,K-8,charter,95148
17047,KIPP Summit Academy,5-8,charter,94580
31540,San Francisco Pacific Academy,K-8,private,94121
31695,My City School,6-8,private,94114
580,Gompers (Samuel) Continuation School,9-12,public,94801
407,Antioch High School,9-12,public,94509
185,American Indian Public Charter School,5-8,charter,94619
6747,Glen Cove Elementary School,K-5,public,94591
219,Howard Elementary School,K-5,public,94605
7084,Village Elementary Charter School,K-6,charter,95405
611,Sheldon Elementary School,K-6,public,94803
25821,Clayton Valley Charter High School,9-12,charter,94521
17033,Richmond College Preparatory School,K-6,charter,94804
10865,Vista Alternative School,7-12,public,94538
7062,Mcdowell Elementary School,K-6,public,94954
15836,St. Andrew M.B.C. Private P. C. P. C.,K-12,private,94612
5546,William Burnett Elementary School,K-6,public,95035
30940,Los Gatos-Saratoga Juhsd Adult Education Program,K-2,public,95030
25871,California Christian Academy,K-8,private,94509
209,Garfield Elementary School,K-5,public,94606
217,Hillcrest Elementary School,K-8,public,94618
14282,Lake Canyon Elementary School,K-6,public,95632
61,Wells Middle School,6-8,public,94568
16633,Hillside Christian Academy,PK-7,private,94080
14845,Linden Unified Community Day School,7-12,public,95236
8545,Town School For Boys,K-8,private,94115
13316,St. Francis Central Coast Catholic High School,9-12,private,95076
6392,Lick (James) Middle School,6-8,public,94114
6979,Mills High School,9-12,public,94030
6564,Liberty High School,9-12,public,95240
5696,Willow Glen Elementary School,K-5,public,95125
8921,Raskob Learning Institute And Day School,2-8,private,94619
16208,Marin Academic Center / Sunny Hills Services,K-8,private,94903
10144,Stellar Academy For Dyslexics,2-8,private,94560
5657,Community Career Academy (Continuation),9-12,public,95128
31594,Pacific Sands Academy,K-12,private,95006
15027,Sankofa Academy,PK-8,public,94609
17487,West County Community High,9-12,charter,94805
8900,Urban School Of San Francisco,9-12,private,94117
6588,Linden High School,9-12,public,95236
493,Prospect High (Continuation) School,9-12,public,94523
13677,Henderson Community Day School,7-8,public,95242
6958,Baywood Elementary School,K-5,public,94402
7131,Two Rock Elementary School,K-6,public,94952
8110,St. Anthony Immaculate Conception,K-8,private,94110
3519,Mount George International School,K-5,public,94558
7011,Lawrence E. Jones Middle School,6-8,public,94928
5457,James Lick High School,9-12,public,95127
10235,Greenwood School,PK-8,private,94941
6938,Belle Air Elementary School,K-5,public,94066
9665,Ecole Bilingue de Berkeley,PK-8,private,94710
8470,Oakes Children's Center,K-8,private,94110
24336,Kumon of East Hills,PK-8,private,95122
27149,Silver Oak High School - Public Montessori Charter,9-11,charter,94541
14667,Oakland Military Institute, College Preparatory Academy,6-12,charter,94608
8714,Burt Children's Center,1, 3-7,private,94117
30819,Yew Chung International School (Sv),PK-5,private,94043
6421,Peabody (George) Elementary School,K-5,public,94118
31551,Sierra View Christian,K-12,private,95366
7027,Buena Vista High School,9-12,public,95441
16678,North Valley Baptist School,K-12,private,95054
6963,Fiesta Gardens International Elementary School,K-5,public,94403
15091,Peninsula Christian Schools,PK-8,private,94063
6841,Ralston Intermediate School,6-8,public,94002
9097,St. Francis High School,9-12,private,94040
6883,Westmoor High School,9-12,public,94015
31198,Aspire Port City Academy,K-5,charter,95205
8865,Rincon Valley Christian School,PK-12,private,95409
5718,Oster Elementary School,K-5,public,95124
8251,Our Lady Of Grace School,K-8,private,94546
15020,Aspire Berkley Maynard Academy,K-8,charter,94608
16687,Rose Garden Academy,3-12,private,95126
14967,Napa County Rop School,10-12,public,94559
16863,Feinstein (Dianne) Elementary School,K-5,public,94116
12245,Pathways Charter School,K-12,charter,94928
52,Stanton Elementary School,K-5,public,94546
12354,Jack London Elementary School,K-6,public,95403
6594,East Union High School,9-12,public,95336
5375,O. S. Hubbard Elementary School,K-5,public,95122
25269,San Francisco Flex Academy,9-12 & ungraded,charter,94124
146,Del Valle Continuation High School,7-12,public,94550
24476,Seneca Center,6-12,private,94538
47,Jensen Ranch Elementary School,K-5,public,94552
283,Harvest Park Middle School,6-8,public,94566
11683,Guy Jr. Emanuele Elementary School,K-5,public,94587
8736,Concord Christian Schools,K-12,private,94520
24765,New Jerusalem School,1-8,charter,95304
25166,Pivot Online Charter - North Bay,K-12,charter,95405
26481,Institute for Business Technology,n/a,private,95051
308,Corvallis Elementary School,K-5,public,94579
23803,The Springstone School,6-8,private,94549
5754,Valencia Elementary School,K-6,public,95003
5443,Montclaire Elementary School,K-5,public,94024
26,Rosa Parks Environmental Science Magnet School,K-5,public,94710
125,Longwood Elementary School,K-6,public,94541
6570,John Muir Elementary School,K-6,public,95209
200,Dewey Academy,9-12,public,94606
5674,Leland Plus (Continuation) School,9-12,public,95120
12237,Evergreen Valley High School,9-12,public,95148
5399,Piedmont Middle School,6-8,public,95132
6950,Carlmont High School,9-12,public,94002
8243,St. David's Elementary School,K-8,private,94805
26361,Pacific Autism Center For Education,1-12,private,95050
26946,Tutor Time,PK-6,private,95037
11864,James Franklin Smith Elementary School,K-6,public,95121
6878,Woodrow Wilson Elementary School,K-6,public,94014
14321,Millswood Middle School,7-8,public,95242
8141,St. Veronica Catholic School,K-8,private,94080
7086,Roseland Elementary School,K-6,public,95407
24260,Fred Finch-Oakland Hills Academy,7-12,private,94602
26550,Bsd Preschool,K-2,public,94010
462,Bancroft Elementary School,K-5,public,94598
10626,Middletown Adventist,K-8,private,95461
31248,Sora Academy,5-10,private,94803
3525,Pueblo Vista Elementary School,K-5,public,94558
502,Sun Terrace Elementary School,PK-5,public,94520
13990,Carolyn A. Clark Elementary School,K-6,public,95148
3485,San Pedro Elementary School,K-5,public,94901
12643,Tierra Pacifica Charter School,K-8,charter,95062
8700,Black Pine Circle School,K-8,private,94710
17042,South Community,9-12,public,94303
510,Ygnacio Valley Elementary School,K-5,public,94518
229,Lazear Elementary,K-5,public,94601
6965,George Hall Elementary School,K-5,public,94403
42,Castro Valley Elementary School,K-5,public,94546
16983,Gateway Center,7-12,public,94402
11686,Aspire Monarch Academy,K-5,charter,94603
31143,Encinal Junior Jets,6-8,public,94501
6411,Mission High School,9-12,public,94114
5548,Curtner Elementary School,K-6,public,95035
6980,Peninsula High (Continuation) School,9-12,public,94066
25247,Slvusd Home And Hospital,K-12,public,95005
14225,Delta Vista High School,7-12,public,94514
7077,San Antonio High (Continuation) School,9-12,public,94952
9767,Merryhill Elementary School,K-8,private,95219
489,Olympic Continuation High School,9-12,public,94519
6339,Asawa (Ruth) San Francisco School Of The Arts, A Public School.,9-12,public,94131
19094,Scribbles Montessori School,K-3,private,94536
100,Robertson High (Continuation) School,9-12,public,94538
26294,St. John the Evangelist School,K-8,private,94131
12550,Metwest High School,9-12,public,94606
16634,Hope Lutheran Elementary School,K-3,private,94015
12500,Aspire Benjamin Holt College Preparatory Academy,6-12,charter,95212
30880,Berkeley Special Education Preschool,K-2,public,94704
15550,Santa Clara Christian,K-5,private,95051
31544,Teknion Peri Sophia Academy,K-12,private,94112
9459,Windsor Christian Academy,K-8,private,95492
7118,Grace High School,9-12,public,95403
6758,Hogan Middle School,6-8,public,94591
3484,Laurel Dell Elementary School,K-5,public,94901
8436,Saint Mary's High School,9-12,private,95207
17017,Summit Preparatory Charter High School,9-12,charter,94063
24058,Lodi Christian School,PK-8,private,95220
24523,Stars High School,9-12,private,94577
8249,St. Jerome Catholic Elementary School,K-8,private,94530
27104,Rocketship Brilliant Minds,PK-4,charter,95127
528,Parkside Elementary School,K-5,public,94565
5736,Bradley Elementary School,K-6,public,95076
15086,St. Robert,K-8,private,94066
6760,Vallejo High School,9-12,public,94590
7141,Robert L. Stevens Elementary School,K-6,public,95407
15182,Options In Education Inc. School,1-12,private,95205
14052,Alameda Science And Technology Institute,9-12,public,94501
15569,Apostolic Christian Academy,K-12,private,95206
6540,Colonial Heights School,K-8,public,95209
6371,Gateway High School,9-12,charter,94115
12610,Roseland Charter School,K-12,charter,95407
6755,Annie Pennycook Elementary School,K-5,public,94591
8821,Brush Creek Montessori School,K-8,private,95404
10888,Vista High (Alternative) School,K-12,public,94806
7003,Strawberry Elementary School,4-6,public,95405
15826,Lighthouse Baptist School,K-12,private,94566
17121,Santa Cruz Waldorf High School,9-12,private,95060
5558,Pearl Zanker Elementary School,K-6,public,95035
6566,Lockeford Elementary School,K-8,public,95237
82,O. N. Hirsch Elementary School,K-6,public,94538
4942,San Andreas Continuation High School,9-12,public,95023
11162,Ann Soldo Elementary School,K-5,public,95076
313,Hesperian Elementary School,K-5,public,94580
203,Rudsdale Continuation School,9-12,public,94605
31176,Margaret J. Kemp,9-12,public,94402
8477,Patten Academy Of Christian Education,K-12,private,94601
10327,The Quarry Lane School,K-12,private,94568
10119,Senior Martin College Preparatory School,6-12,private,94134
8936,Hillwood Academic Day School,1-8,private,94115
13851,Hillcrest At Youth Services Center,5-12,public,94402
4610,River Oaks Elementary School,K-6,public,95632
24062,Huntington Learning Center,K-12,private,95020
16672,The Learning Company & Academy,K,private,95118
16739,Vallejo Center for Learning,7-12,private,94591
13968,Livermore Valley Charter School,K-8,charter,94550
5589,Edenvale Elementary School,K-6,public,95111
6548,Sierra Middle School,7-8,public,95207
6699,Green Valley Middle School,7-8,public,94534
11532,West Valley Christian Academy,K-8,private,95376
13023,Calvary Temple Christian School,PK-8,private,94520
9381,Marin Montessori School,PK-9,private,94925
31643,LePort School Emeryville (Will open: Fall 2014),K-3,private,94608
9148,Campbell Christian School,PK-8,private,95008
11469,Pacific West Christian Academy,PK-10,private,95020
8412,Justin-Siena High School,9-12,private,94558
6959,Beresford Elementary School,K-5,public,94403
11847,Middle College High School,9-12,public,95207
5781,Main Street Elementary School,K-5,public,95073
14999,San Francisco County Rop School,10-12,public,94121
15822,Jesus Christ is Lord Academy,1-12,private,94577
444,M. H. Stanley Middle School,6-8,public,94549
71,Brookvale Elementary School,K-6,public,94536
17625,Oakland International High School,9-12,public,94609
5719,Union Middle School,6-8,public,95124
17043,John C. Fremont Elementary School,K-8,public,95205
300,San Leandro High School,9-12,public,94577
13387,Challenger - Newark,K,private,94560
9834,Orchard School,K-6,private,95003
307,Colonial Acres Elementary School,K-5,public,94541
5677,Lowell Elementary School,K-5,public,95112
75,Circle of Independent Learning School,K-12,charter,94538
6989,Martin Elementary School,K-5,public,94080
248,Oakland Technical High School,9-12,public,94611
3458,Rancho Elementary School,K-5,public,94947
7002,Meadow View Elementary School,K-6,public,95407
17367,Sequoia Preschool & Kindergarten,K,private,94062
17101,Woodbridge School,K-6,public,95242
8720,Canterbury Christian School,K-6,private,94022
5602,Orchard Elementary School,K-8,public,95131
15024,Mcclymonds High School,9-12,public,94607
17137,Delta Christian Academy,1-12,private,94513
10419,CA Christian Academy,PK-2, 4-5,private,94583
17558,Excel Academy: Collegiate Sports Health Science Preparatory High,7-12,charter,95206
8687,Castilleja School,6-12,private,94301
30836,Wicklund Elementary,K-8,public,95391
7080,Madrone Elementary School,K-6,public,95409
26363,Saba Academy,K-6,private,95134
8195,Holy Cross,K-8,private,95060
10803,Montessori Children's House Of Hayward,K-3,private,94544
7063,McKinley Elementary School,PK, 4-6,public,94952
5668,Gunderson Plus (Continuation) School,9-12,public,95136
18192,Bright Star Christian Child Care Center,PK-5,private,94513
9438,Cornerstone Academy-Silver Campus,K-5,private,94134
5551,Rancho Milpitas Middle School,7-8,public,95035
601,Olinda Elementary School,K-6,public,94803
5708,Sunnyvale Middle School,6-8,public,94087
8118,St. Finn Barr,K-8,private,94112
7025,Fort Ross Elementary School,K-8,public,95421
17672,Futures Elementary School,K-5,public,94621
17431,Civicorps Corpsmember Academy,K-9,charter,94607
5474,George V. Leyva Intermediate School,7-8,public,95122
6346,Carmichael (Bessie)/Fec,K-8,public,94103
15012,Cesar E. Chavez Middle School,6-8,public,95076
8857,Presidio Hill School,PK-8,private,94118
15,William G. Paden Elementary School,K-5,public,94501
9276,Achiever Christian School,PK-8,private,95125
5605,Juana Briones Elementary School,K-5,public,94306
5699,Willow Glen Plus (Continuation) School,9-12,public,95125
3488,San Rafael High School,9-12,public,94901
25847,Kingdom Builder Christian Private School,K-12,private,94544
8724,Carden West School,PK-5,private,94588
117,Eldridge Elementary School,K-6,public,94544
598,North Campus Continuation School,9-12,public,94806
10089,Joshua Marie Cameron Academy,7-12,private,94124
31701,AltSchool Alamo Square,PK-5,private,94117
247,Oakland High School,9-12,public,94610
14471,Park View Elementary School,K-8,public,95366
138,Treeview Elementary,K-6,public,94544
5495,Windmill Springs Elementary School,K-8,public,95121
6599,Neil Hafley Elementary School,K-8,public,95336
144,Andrew N. Christensen Middle School,6-8,public,94551
7013,Evergreen Elementary School,K-5,public,94928
6391,Leadership High School,9-12,charter,94112
5770,Brook Knoll Elementary School,PK-5,public,95060
421,Muir (John) Elementary School,K-5,public,94509
6900,Encinal Elementary School,K-5,public,94027
450,Las Juntas Elementary School,K-5,public,94553
16688,School For Independent Learners,8-12,private,94022
9015,Foothills Adventist Elementary School,K-8,private,94574
470,El Dorado Middle School,6-8,public,94521
15015,Santa Cruz County Rop School,10-12,public,95060
6987,Junipero Serra Elementary School,K-5,public,94015
6395,Lincoln (Abraham) High School,9-12,public,94116
5577,Edith Landels Elementary School,K-5,public,94041
25867,Above And Beyond Academy,K-12,private,94565
432,Discovery Bay Elementary School,K-5,public,94505
9107,Presentation High School,9-12,private,95125
25833,A Shepherd's Heart Christian School,K-12,private,94544
31008,Community School For Creative Education,K-8,charter,94606
13801,Radcliff Elementary School,K-5,public,95076
3542,Saint Helena High School,9-12,public,94574
13671,San Joaquin County Community School,K-12,public,95206
8215,St. Theresa School,K-8,private,94618
8680,Crystal Springs Uplands School,6-12,private,94010
468,Crossroads High (Continuation) School,9-12,public,94519
23797,Mount Eagle Academy,1-12,private,94556
3536,Napa Valley Language Academy,K-6,charter,94558
3446,Tamalpais Valley Elementary School,K-5,public,94941
540,Walt Disney Elementary School,K-5,public,94583
6383,International Studies Academy,7-12,public,94107
25268,Cornerstone Academy Preparatory School,K-6,charter,95122
6623,El Dorado Elementary School,K-8,public,95204
9270,Phillips Brooks School,K-5,private,94025
13076,Challenger-Almaden,K-8,private,95120
8939,Carden Academy Of Stockton,PK-8,private,95209
12508,Harvest Middle School,6-8,public,94558
26337,As-Safa Institute/As-Safa Academy,K-10,private,95130
6892,Vallemar Elementary School,K-8,public,94044
236,Manzanita Community,K-5,public,94601
12557,Think College Now School,K-5,public,94601
16639,Woodside Hills Christian Academy,PK-12,private,94061
31595,Silicon Valley High School,6-12,private,95066
5702,Columbia Middle School,6-8,public,94085
25448,Walter J. Katnich Community Day School,7-12,public,95242
488,Oak Grove Middle School,6-8,public,94518
10985,Nova Education Center,K-12,public,94947
3457,Pleasant Valley Elementary School,K-5,public,94947
533,Alamo Elementary School,K-5,public,94507
5508,Rod Kelley Elementary School,K-5,public,95020
14122,Heritage High School,9-12,public,94513
5731,Pacific Elementary School,K-6,public,95017
5538,Jackson Academy Of Music And Math (Jamm),K-8,public,95037
8224,Holy Names High School,9-12,private,94618
25842,Genius Kids Inc,K-6,private,94555
58,Murray Elementary School,K-5,public,94568
13610,School of Choice,6-12,private,94087
5621,Foothill Elementary School,K-5,public,95070
8131,Saint Vincent De Paul,K-8,private,94123
11232,Spring Hill Advanced School,K-6,private,95060
5531,Loma Prieta Elementary School,PK-5,public,95033
9162,Baymonte Christian School,K-8,private,95066
14158,Manlio Silva Elementary School,K-6,public,95219
406,Miramonte High School,9-12,public,94563
16642,Woodland School,K-8,private,94028
9879,Redwood Christian School,K-8,private,95472
5503,El Roble Elementary School,K-5,public,95020
5764,Westlake Elementary School,K-5,public,95060
5670,Bret Harte Middle School,6-8,public,95120
26347,Foothills Christian Academy,K-8,private,95127
8442,Trinity School,K-5,private,94025
212,Grass Valley Elementary School,K-5,public,94605
24460,Resilience School of Health,4, 7, 9-12,private,94509
31009,Yu Ming Charter,K-8,charter,94607
9504,Park Day School,K-8,private,94609
25432,San Marin High School-Plus,11-12,public,94945
9085,St. Nicholas Elementary School,K-8,private,94022
7130,Twin Hills Charter Middle School,6-8,charter,95472
5611,Henry M. Gunn High School,9-12,public,94306
14895,Stone Bridge,K-8,charter,94558
25853,Seneca Family of Agencies - Building Blocks,K-1,private,94601
13954,District Special Education School,K-12,public,95203
31604,Advanced Learning Academy,1-8,private,95401
6954,Woodside High School,9-12,public,94062
15128,Muhammad University Of Islam,K-12,private,94601
12314,Lois E. Borchardt Elementary School,K-6,public,95240
8325,St. Patrick?St. Vincent High School,9-12,private,94591
498,Shore Acres Elementary School,K-5,public,94565
14113,KIPP Heartwood Academy,5-8,charter,95122
8930,Alma Heights Christian Academy,K-12,private,94044
11246,St. Francis Of Assisi,K-8,private,94518
13098,Challenger?Ardenwood,K-8,private,94560
15316,Starlight High School,8-12,private,95138
10245,Growing Light Montessori School,K-1,private,94602
3473,Bodega Bay Elementary School,K-5,public,94923
5563,Country Lane Elementary School,K-5,public,95129
26297,Cornerstone Christian School,K-5,private,95336
8843,Pacific Christian Academy,3-12,private,95444
170,James Logan High School,9-12,public,94587
9437,Kzv Armenian School,PK-8,private,94132
26386,Aspire 2 Achieve School,7-12,private,94590
6642,Montezuma Elementary School,K-8,public,95206
15025,Reach Academy,K-5,public,94603
5470,Dove Hill Elementary School,K-6,public,95121
6910,Ormondale Elementary School,K-3,public,94028
6646,Roosevelt Elementary School,K-8,public,95205
5601,Taylor (Bertha) Elementary School,PK-6,public,95123
25570,Realm Charter High School,9-12,charter,94710
6914,Costano Elementary School,K-8,public,94303
9458,Pleasant Hill Christian,K-6,private,95472
25446,Livermore Valley Charter Preparatory High School,9-12,charter,94551
552,Stone Valley Middle School,6-8,public,94507
8214,St. Martin De Porres,K-8,private,94609
7081,Spring Creek Matanzas Charter School,K-6,charter,95405
484,Mt. Diablo Elementary School,K-5,public,94517
31121,Knowledge Enlightens You (Key) Academy,K-8,charter,94586
26301,Sunhouse School,K-12,private,95206
31583,Learning Pathways Kindergarten,K,private,95124
31702,AltSchool SOMA,6-8,private,94103
210,Glenview Elementary School,K-5,public,94602
6369,Galileo High School,9-12,public,94109
11927,Hercules High School,9-12,public,94547
17383,Skylar Hadden School,2-8,private,95124
